"","baseMean","log2FoldChange","lfcSE","pvalue","padj","1_C1P_S1","10_S2_Diff_S10","11_F8P_Diff_S11","12_S3_Diff_S12","2_S1_S2","3_F6_S3","4_S2_S4","5_F8P_S5","6_S3_S6","7_C1P_Diff_S7","8_S1_Diff_S8","9_F6_Diff_S9"
"Pcm1",31184.5274439728,-0.806063539285541,0.32443963706606,0.000331633334448727,0.00366386690729997,43167,15817,22556,21688,42247,36871,42725,50330,37122,11931,15834,30122
"LOC118567557",49815.284285016,0.367211584437812,0.149169900064849,0.00383598069265544,0.0245908526885637,46934,48191,53844,79134,36371,38598,41636,41575,35297,69306,54113,67964
"Ccdc110",42.4232362308099,-0.829322793234199,0.464121625575641,0.00188768103894431,0.0143208334680258,53,20,48,36,30,60,29,147,29,26,18,28
"Snx25",7264.74971998662,-0.500133982128411,0.15644897065076,0.000148212541509593,0.0019267630396247,7967,5397,5253,9222,7849,6547,9754,10124,8049,7480,5628,4951
"LOC118567568",87.3033502916114,0.554623290183928,0.328803544714076,0.00713202944069584,0.0393821607437971,47,60,148,152,94,61,93,67,57,86,102,109
"Enpp6",89.4919257314704,0.563713918868665,0.266432286191201,0.00249706900808903,0.0177051659143823,42,90,70,184,116,46,84,57,90,101,120,102
"Stox2",11227.7475877446,-0.453906735575721,0.186321753104828,0.00218289400068832,0.0160155095828552,13104,6765,9418,10522,11966,14072,13698,16722,11321,9340,6035,12438
"Tenm3",23188.6166327936,-0.542579750099002,0.13588470565092,4.98103064611267e-06,0.000114903445124683,25943,15841,18018,24971,24235,26466,27353,35037,23634,21339,16003,21962
"Hand2",82140.9651773509,-0.477551057427783,0.173005070246685,0.000724646780265884,0.00683233738102308,89854,52343,54818,82157,83324,112511,88274,119645,70071,115212,67566,67669
"Galnt7",7941.59466098982,-0.578758476883465,0.2126165060277,0.000411342200756391,0.0043496896659913,8706,5199,5454,8071,11024,7779,11956,10295,9769,4607,5030,7025
"Mfap3l",1527.96318924198,-1.47212288463662,0.258481198863965,3.51173351913194e-10,2.39082922606096e-08,1902,518,777,715,2683,1513,2738,2974,2371,513,504,862
"Nek1",4884.46699212357,-0.48228541490524,0.274915774457666,0.00925985335736065,0.0480737472271591,7326,2468,4703,3815,5316,6572,5706,7172,4581,2683,2188,5836
"Sh3rf1",2240.45741443372,-0.727108302752744,0.212300904066164,1.72748323034974e-05,0.000329006320228917,3537,1293,1408,1982,2224,3037,2632,2901,2235,2613,1280,1849
"Msmo1",6949.23499575277,-0.528841141120628,0.124146661951825,1.73099858393527e-06,4.6062575262105e-05,7110,4349,5509,7785,8282,6722,9481,9484,7885,6420,6358,4714
"Klhl2",6788.29579006162,-0.348632306308674,0.115374101724336,0.000833641841823497,0.00762680444205799,7262,5034,5108,7982,7636,6829,8329,8617,6681,7746,5286,5947
"Tmem192",3963.35835184722,0.456741794864455,0.227734492983202,0.00627974666025282,0.0358410472832992,2961,3903,3200,6155,2731,3356,3031,2732,2474,8308,5853,4713
"Zfp930",3513.40411657088,-0.894698692630398,0.392634742732931,0.000471112307796306,0.00486159152666375,5119,1175,2708,1775,5179,4384,5358,6035,4271,901,1588,3079
"Gm10033",1199.25032665697,-1.53490531829349,0.433459911788784,3.92006665768694e-06,9.33029259308029e-05,1969,300,709,413,1752,1613,1873,2570,1679,170,309,775
"Zfp866",6859.93085989536,-0.409193963884548,0.188047678214762,0.00585837806067343,0.0340383290535498,8595,4007,6274,6542,7451,7623,7705,10476,6833,5261,4203,7792
"Gmip",3185.89319457364,-0.24791351906265,0.0869528139847463,0.0025726473793802,0.0180481240877295,2949,2378,2470,4043,3527,2976,3738,4075,3040,3433,3189,3038
"Gatad2a",45445.1708945238,0.354704292393636,0.110375533804356,0.000421997190175011,0.00444666285466322,34493,44396,43414,72865,35016,36437,39682,42267,31683,71326,61199,49725
"Sugp1",8567.90855907443,0.42646312200625,0.161872207097817,0.00153707308972146,0.0122412334137247,6526,7994,8426,13666,6482,6684,6743,7860,5680,16509,11314,8887
"Gm45929",2972.51281251563,1.71831733515239,0.150674735312889,8.50874827922345e-32,7.13679770668146e-29,1162,3443,3848,6014,1313,1410,1480,1419,1183,6708,5209,4468
"Mef2b",2108.25404994585,2.6862801457609,0.189167707797384,3.47070893035054e-48,8.08636617339115e-45,488,2714,2953,4799,682,599,696,489,532,5448,4056,3540
"Slc25a42",859.958039800165,0.698554049400856,0.164696075242752,6.36890146716432e-07,1.921575465683e-05,647,803,1109,1343,558,642,711,748,552,1280,848,1397
"Sugp2",10020.4095720711,-0.312084530587909,0.0980173018278687,0.000616689053311336,0.00599506386596449,9742,7645,8734,11844,9723,10428,10932,14304,9351,10624,9057,9665
"Upf1",22321.7199194984,-0.298801345128714,0.108550707810254,0.002648277056173,0.0184490769404956,22531,16320,17629,26555,21833,23456,24892,30187,20407,28849,20990,19264
"Klhl26",2050.0697346055,0.491675635168242,0.197448152841726,0.00143937317041321,0.011657866361682,1589,1852,1858,3210,1451,1837,1549,1497,1335,3836,2558,2923
"Gdf15",9196.71420283654,2.22087281945394,0.193065388649402,8.16920264219276e-33,7.1375004251725e-30,3445,11836,15009,17728,2891,2459,3816,4105,2868,25380,14019,13470
"Pgpep1",5785.92046535999,0.661274321406572,0.192707591699975,2.23189041717397e-05,0.000408381414988838,2895,6357,5848,10502,3277,4772,3745,4957,3111,10515,9066,7401
"2010320M18Rik",488.018506945854,0.502131758424882,0.20316077632553,0.00141080838031855,0.0115020376854198,423,479,539,651,336,419,345,372,283,1004,592,603
"Il12rb1",56.0631637483224,0.925608601980852,0.442960487036506,0.000705185681474663,0.00670006277972008,33,55,91,123,39,17,29,46,23,130,81,47
"Arrdc2",1455.11072721672,0.486626066826315,0.135168906677065,3.77854725468641e-05,0.000630329016575332,945,1437,1490,2236,1032,1194,1207,1430,1041,2427,1784,1813
"Ocel1",542.696001605866,0.510045334542218,0.252482098225221,0.00431642709622864,0.0268260698816889,469,501,512,721,395,459,361,356,274,1164,784,757
"Ankle1",5688.39852683656,-0.568573273206857,0.16523463935725,3.73615181989013e-05,0.000624249940328893,5875,3659,3957,5352,8018,5152,7819,7878,7268,3884,4482,4770
"Plvap",1437.89058492513,0.669865564477474,0.228725138228061,0.00012999992835042,0.00175190777479431,837,1409,2227,2205,1017,843,990,1671,896,2528,1779,1498
"Slc27a1",4214.18715370245,0.320975602993853,0.140663954035707,0.00839320129580831,0.0445787836808015,3205,3668,4406,5673,3156,4163,3454,4440,3164,6210,4097,6257
"Niban3",853.545243787915,-0.419952057709654,0.196687583524063,0.00598343094297027,0.0345352500531637,1018,500,602,790,1012,1021,1017,1117,1009,737,460,965
"Unc13a",16343.5399300734,-0.368403656880762,0.160034251948519,0.00575906532983407,0.0335449558059141,20141,10624,10499,18209,18212,17199,19890,19262,17400,18954,11727,15927
"B3gnt3",2275.49245998911,0.735223262930721,0.169703439929484,3.64231699465233e-07,1.18412007846302e-05,1404,2341,2532,3904,1931,1159,1801,2020,1543,3809,3466,2398
"Zfp961",2651.84538880728,-0.393274861059642,0.124456377647215,0.000383061971237296,0.00411708174006913,3130,1603,2477,2697,2940,3134,3107,3490,2399,2635,1914,2570
"Fam32a",15489.1239154075,0.254196905573165,0.0987322062113148,0.00566784189582921,0.0331804828636612,12310,13860,15960,23087,12082,14590,13383,15752,10402,21738,19011,18907
"Gm51536",285.555291779395,-0.523308906310776,0.197664308923214,0.000735634250795516,0.00691107285167168,315,181,232,315,299,347,271,452,304,227,225,288
"Calr3",216.33473231152,0.626992652302824,0.465415072709564,0.00947419416966946,0.0488839511672733,228,177,351,289,20,146,114,139,111,634,100,421
"Hmox1",26035.9108755406,2.92000216997223,0.246296312258952,4.49377648618445e-35,4.71149995694009e-32,7047,30457,52348,51737,5411,5169,6024,7121,4712,91366,41667,33325
"Rbmxl1",27782.4283503933,-0.343188300229378,0.109218800667457,0.000581606844515104,0.00573106857266787,29732,19199,21839,31720,28342,31700,30298,35041,25030,34697,26548,24504
"Lsm6",17748.3311225441,-0.237243261601033,0.0877994314757652,0.00424516438762005,0.026500997929147,18403,12348,15288,21799,18511,17298,21084,21795,15915,20732,17255,16171
"Otud4",18359.9310399735,-0.54092624132068,0.270521456729482,0.00378273138888334,0.0243313173292929,22243,10255,16830,14281,24081,19541,23911,31061,21382,9375,9015,17359
"Abce1",53003.7317822121,-0.506358008725076,0.207387330971602,0.00149036397213027,0.0119487189828252,62615,32752,46170,51622,66192,56233,69507,75646,57490,33342,34524,49728
"Smarca5",44722.6179311441,-0.652581879325203,0.268248337879182,0.000669457140407732,0.00639828932416123,56132,25017,36665,35869,55835,54677,60700,67191,50386,22117,25341,43339
"Usp38",11877.4553352375,-0.253740270281166,0.095846393643426,0.00461153671310781,0.0282911975825505,12707,8366,10566,14358,12513,12422,13242,14348,11214,13366,9983,11341
"Zfp330",21712.7734884216,0.687045242697712,0.146026024138348,7.39326420871435e-08,2.94173353306511e-06,16844,19511,22951,38047,14869,15049,16796,16710,13437,37398,28981,30362
"Scoc",9712.42983868466,-0.837140932482593,0.138527777404448,2.87025477161254e-11,2.33280512813734e-09,12894,5120,6661,8860,12174,10500,13505,13508,11724,7338,6628,7512
"Adgre5",1492.80701148592,0.633856044775068,0.285262546704458,0.00132212894805856,0.0109277579471187,1276,1356,1240,2217,1046,1182,986,844,878,3264,1864,2481
"Adgrl1",57696.4096230846,-0.519226471446338,0.176743107575036,0.00030684566982482,0.00344936948391032,63907,35239,37492,57788,59580,83818,68167,75317,57106,61739,38841,59153
"Gm10644",119.728945870088,0.769434916724347,0.388288648911212,0.00146599431419367,0.0118369021079427,41,137,198,213,98,47,61,130,81,169,184,127
"1700067K01Rik",127.94942435454,-1.26090486912239,0.366467907842421,8.20516786588364e-06,0.000174320329260095,152,26,68,62,119,221,165,350,163,66,30,125
"Misp3",280.815829706665,0.953552271524376,0.421251352902617,0.00042404983671793,0.00446380573601319,192,377,190,561,116,135,167,101,94,767,532,335
"Mir1199",47.0236223578298,0.881586537886566,0.537572320356251,0.00210722847580581,0.0155784361277511,31,64,31,93,23,12,26,17,15,133,109,45
"4930432K21Rik",78.396410125849,0.678427008173609,0.402312119896775,0.00406645226498368,0.0256681028128967,51,99,64,140,44,38,51,43,47,207,141,62
"Zswim4",7843.2208145196,0.928080852702134,0.122350774252492,7.25474180671195e-16,1.143794593571e-13,5039,8304,9094,13195,4294,4746,4945,6765,4010,15014,11761,11075
"Ccdc130",3341.95047999747,0.456491114759272,0.105952349656223,2.52367738945039e-06,6.37578206980546e-05,2695,3092,3469,5277,2641,2514,2686,3169,2302,5463,4056,4064
"Ier2",11828.7236713029,0.587122707194599,0.112928182023825,1.05216622198036e-08,5.15487698801546e-07,7533,12298,12274,20797,8352,8140,9524,10422,7412,18583,18551,13243
"Dand5",462.137587841441,0.543973622497516,0.146750038176507,1.59697685450034e-05,0.000307220253779978,364,469,502,706,339,354,330,394,275,790,609,593
"Mast1",1703.57954081763,-0.724170773325609,0.174177538139542,8.38912154893521e-07,2.43644722658757e-05,1432,1182,804,1820,2373,1821,2612,2163,2249,1585,1452,998
"Best2",67.4274240453351,-1.12874591120989,0.315454375260616,5.75525079160118e-06,0.00012869592773221,101,23,33,31,77,96,74,146,75,54,43,59
"Fbxw9",1222.22375721857,-0.506478260350462,0.179085930740173,0.000476474996760761,0.00490005110695262,1680,762,910,1302,1363,1090,1444,1889,1257,1285,784,1071
"Vps35",31604.5922260346,-0.246026965671227,0.0916690436080346,0.00430227361467272,0.026761903122537,32675,22621,26847,40994,33211,32154,35667,38177,28780,37328,28444,28863
"Mylk3",178.776697404071,0.58687433831139,0.286469626918827,0.00261775286580534,0.0182916186121848,163,127,156,243,109,136,124,142,104,345,204,383
"4921524J17Rik",2224.6168040337,-0.331919135470602,0.145713102808308,0.00788235903693173,0.0424025619921553,2144,1420,1845,2617,2586,2083,2674,3274,2393,1877,1877,2226
"Gpt2",19566.9523190069,0.901843741958676,0.144958936516085,9.78499751141233e-12,8.88232090116039e-10,9662,20177,24289,34520,13856,14170,15207,15825,11758,30827,25528,27605
"Dnaja2",34523.5465057345,-0.33671935006383,0.0908072874261379,7.77114637586616e-05,0.00114674995324094,36299,25965,26747,44351,38027,32341,42091,41077,34042,36494,32882,29326
"Gm10638",51.4475393544982,0.718802705133142,0.360429172336889,0.00169646766496905,0.0131903523117052,25,61,59,72,51,33,68,23,36,67,71,60
"Gm39215",39.2491259757814,2.01242050922126,0.812013528167888,1.72429253294272e-05,0.000328925493589483,4,36,50,95,16,6,14,10,13,10,114,126
"N4bp1",7594.30723064732,-0.458180363960256,0.130834730112857,6.87065536649264e-05,0.0010320255901145,8123,4957,6478,7722,9313,7510,9768,11064,7891,6533,5703,6673
"Cnep1r1",6460.08133041317,-0.398135533782981,0.160624913333741,0.0029285542222645,0.0199768553957919,7267,4243,5476,6731,7291,6978,7657,8584,6916,5052,4916,6688
"Tent4b",11894.0163708455,-0.761015089100515,0.232175803411247,2.68380613251114e-05,0.000475310226289072,14425,7054,9123,10066,15808,12814,16461,19514,14157,7240,5855,9758
"Chd9",17509.7817586439,-0.886596040295897,0.3272529357556,0.000137915713695933,0.0018326708494867,22101,9046,11891,11931,26540,18432,27372,27351,24167,5982,8219,14011
"4930488L21Rik",73.1059695587927,0.784792948196689,0.402358668171049,0.00150336097004875,0.0120274613433622,34,98,104,138,38,21,78,52,58,100,126,54
"Ogfod1",5328.49644470289,0.254419905268603,0.106655660873552,0.00950270727794009,0.0489828586310535,4378,4805,5229,8361,4885,3844,5270,5530,4352,7694,5993,5373
"LOC118567560",6.56448360006521,0.621631992444157,0.784118319479965,0.00633954741172495,0.0360686563223397,3,4,2,14,8,0,5,0,8,14,6,19
"Herpud1",26661.6417708252,1.00962219729261,0.121507324900113,2.8050161443419e-18,5.60175081244813e-16,15446,28872,30767,49110,14798,16784,16888,19442,13991,50929,41955,35301
"Dok4",11926.4916621897,0.396217522816343,0.190869312290339,0.00813683016019737,0.0435147134988979,6882,14228,10828,20746,6537,11379,7575,9425,6027,19688,20772,14159
"Ccdc102a",1676.84354594951,-0.536456877450626,0.193941822442642,0.000469447423432795,0.00484679617034085,1449,1172,1510,1968,1665,1921,1940,2884,1605,1474,1714,1136
"Usb1",4119.23817524901,0.43189263663077,0.146654077723916,0.000576983768132317,0.00569622063746071,2782,3973,4340,6559,3250,2674,3763,4181,2862,6521,6168,4049
"Cnot1",62609.1652417001,-0.39985616390145,0.10242253741582,2.26131848333897e-05,0.000413045185340895,69030,43198,49634,74722,67879,65204,73227,80883,63428,63186,50534,58730
"Slc38a7",22374.6476035829,0.574367049052632,0.0986015070377977,3.2595960203794e-10,2.24099898201101e-08,12874,23904,20742,40044,21393,13775,22257,17609,17931,30839,32772,21995
"Cdh5",274.698106182399,1.05516578838309,0.208692620233741,9.75336429263137e-09,4.81010954433003e-07,188,302,470,452,142,138,170,234,143,472,319,383
"Tk2",3935.0132336704,0.63952141014908,0.143473114954635,3.16754457140417e-07,1.06272387388439e-05,2659,3714,3988,6349,3008,2866,3089,3292,2546,7151,5568,4781
"Nae1",6863.81537882383,-0.308451320606822,0.112121564146372,0.00251037755220002,0.0177718119149501,7038,4937,6071,9042,7310,7008,7977,8488,6513,6467,6189,6401
"Car7",158.183952354113,0.606040403350079,0.277741566763856,0.00168316900278197,0.0131205839477082,66,168,189,263,122,93,117,154,140,174,236,224
"Pdp2",4636.53030801201,-0.845433065667806,0.158269631484964,1.75718742500135e-09,1.03211381274099e-07,5697,2525,3212,3679,5304,6639,5857,7269,4980,3878,2472,4172
"Rrad",4979.14731365811,0.429660400330417,0.124545099170286,0.000104441862098991,0.00146687301162341,3885,4592,5425,8443,3128,3826,3421,4986,2628,8152,7812,5885
"1700082M22Rik",156.404313926323,0.82801418637045,0.292808879920825,0.000107533052840236,0.00150524738651997,103,153,288,249,109,106,82,115,79,192,222,227
"Fbxl8",1521.98916929031,0.707698812150731,0.170054113123766,8.78602177776156e-07,2.52030219778225e-05,904,1842,1446,3035,995,973,1070,979,819,2488,2855,1574
"Elmo3",161.966586658414,-0.662852359950788,0.23238860072471,0.00017314844930267,0.00217167415405566,203,92,105,136,194,224,167,245,183,143,90,163
"Lrrc29",171.272451707564,0.689016636643769,0.242355438041042,0.000159152070204934,0.00203191082281141,104,211,174,250,158,103,130,148,103,311,205,219
"Fhod1",3921.6849766981,-0.457851159741474,0.204190692866441,0.00352313380725721,0.0230864352513676,2901,2664,3184,4302,5413,3351,5648,6338,4707,2774,3594,2523
"Slc9a5",4150.65628281604,-0.347882234191563,0.160187399983186,0.00915531155970201,0.0477556537550725,3691,2672,2897,4326,4864,4425,5312,6008,4781,3622,3108,4518
"Plekhg4",813.683312150718,-0.476278899598874,0.1954182623007,0.00185544574388427,0.0141171414381383,920,510,480,706,1231,806,1030,1061,1054,734,444,759
"Ctcf",23911.6259973126,-0.297955131127741,0.0859558704306464,0.000246452805209383,0.00289354360158765,24198,17499,20389,28866,26007,24406,26631,31358,22112,25224,21025,23226
"Pard6a",2547.79548194049,0.797610642175765,0.233039033957461,1.41463622497979e-05,0.000277229037398142,1743,2680,2467,4359,1468,1728,1766,1624,1469,5652,4013,2978
"Ranbp10",10753.7128303441,-0.209650767503811,0.0831430220461302,0.00802180411307976,0.0430371642975619,9999,8869,9073,14707,11050,9636,12797,12380,10052,11246,11991,9210
"Thap11",5623.14876400493,-0.427594951619451,0.143730432738958,0.000541884889525357,0.00541084964212248,5587,4036,3924,6187,6142,6657,6879,7218,5589,6931,4926,4241
"Pskh1",8571.10304881081,0.534340792735618,0.140567173770666,1.17516392962538e-05,0.000237398963779523,5025,9024,9911,13796,6254,6694,7005,8264,5211,13505,12080,9493
"Slc12a4",10452.083410893,0.345451530115164,0.0976397292456941,0.000140574872869226,0.00185575917368347,7913,9776,10094,16160,8384,7812,9532,10743,7915,15696,13495,11718
"Dus2",2420.65293694263,0.512746294037677,0.139882999970857,2.38632784446429e-05,0.000429518528502762,1750,2308,2602,4173,1921,1742,1906,1976,1725,3953,3490,2491
"Nfatc3",22592.7852897502,-0.430886097741503,0.154547283214858,0.000945681642778068,0.00843829717762269,23064,15760,19630,24755,27039,23414,28219,31747,24426,17732,16451,20160
"Slc7a6os",11691.6020471682,0.555846343144683,0.130878903691577,1.48389872548894e-06,4.02013854971288e-05,9231,12072,12372,18750,8157,8388,8990,9998,7047,20589,15660,13918
"Prmt7",20135.2285905133,0.518152503087954,0.180316432362203,0.000379937840725815,0.00408979290666305,12242,19932,21286,36341,14632,14315,15531,18005,12233,36425,32470,18437
"Sntb2",3416.81194130668,-0.418671395618507,0.145083511027868,0.000768901824401928,0.00715628156053441,3069,2418,2811,4056,3991,3198,4424,5310,3705,3268,2711,2575
"Pdf",2203.65283741348,-0.242909033693963,0.0882229243618598,0.00355000336938552,0.0232189708835449,2195,1622,2018,2519,2107,2357,2374,2980,1967,2539,1987,2193
"Cyb5b",32774.5597386923,-0.291958077975725,0.097285913192195,0.00127351642384081,0.0105801766606648,33064,24607,26586,42244,35712,29807,40273,40588,31841,36775,31520,26314
