"","groupID","featureID","exonBaseMean","dispersion","stat","pvalue","padj","Naive","Diff","log2fold_Diff_Naive","countData.1_C1P_S1","countData.11_F8P_Diff_S11","countData.3_F6_S3","countData.5_F8P_S5","countData.7_C1P_Diff_S7","countData.9_F6_Diff_S9"
"Rgl1:XM_006529266.5-18","Rgl1","XM_006529266.5-18",2702.89684301191,0.000222452762873804,10.7795672832215,0.00102626670340715,0.0988271772927533,65.7964828006873,64.1702986783286,-0.0865234781370265,2922,1758,2826,3542,3133,2502
"Smg7:XM_006529450.5-19","Smg7","XM_006529450.5-19",381.596336172051,0.0108987586584955,22.0899294131652,2.60171057466249e-06,0.00134659852660355,22.5422932985134,30.5094394483095,0.90282226967879,223,358,300,345,489,629
"Xpr1:NM_011273.2-9","Xpr1","NM_011273.2-9",1223.60762061317,0.000376604233976549,19.57019427616,9.69702704648541e-06,0.00386008849461632,44.8810215924975,46.7614200074966,0.130328488327274,1334,1210,1025,1470,1005,1351
"Tor1aip2:NM_172843.4-2","Tor1aip2","NM_172843.4-2",2298.22528031251,0.00159811560646361,18.0570311989637,2.14385434642624e-05,0.00677482432987501,58.3366824769209,63.348796997862,0.279328651803468,1799,2533,1917,2802,2435,2581
"Ralgps2:XR_003947313.2-15","Ralgps2","XR_003947313.2-15",1165.87672990074,0.000726458596737278,11.4757302738853,0.000705109353546399,0.0787099247655736,44.0754791145873,45.9958090965639,0.135006753585564,939,1046,1116,1281,1363,1407
"Ralgps2:XR_373625.4-15","Ralgps2","XR_373625.4-15",58.992623939155,0.0109851396999842,34.4369863627752,4.40276692307886e-09,6.57811535621315e-06,7.85315147857892,12.7010981161911,1.39423388572713,30,80,26,41,71,110
"LOC118567857:XR_004936540.1-2","LOC118567857","XR_004936540.1-2",282.145631928704,0.0333073561978208,11.2784208631701,0.000784132281706,0.0842042348107219,24.7092454361033,21.4584974489799,-0.417525384673119,283,225,311,282,463,194
"Sec16b:NR_027641.1-8","Sec16b","NR_027641.1-8",534.639511190739,0.000779964044575957,12.3892453286149,0.000431813742564744,0.0578068454991614,30.158346379322,32.4589006530063,0.22216948662124,356,641,423,779,534,557
"Astn1:XM_036155379.1-23","Astn1","XM_036155379.1-23",154.099589134091,0.0127784960128351,12.3635076983205,0.000437807365179713,0.0582422996357236,18.8821384282452,14.7492472841406,-0.722529643929255,163,84,207,231,95,154
"Prrc2c:XM_017320026.3-35","Prrc2c","XM_017320026.3-35",1679.92831662298,0.00243912228298425,20.8667870140127,4.92358128197515e-06,0.00227513107597381,49.5777689588759,56.709808140138,0.439807407690299,1419,1584,1646,2324,1061,2114
"Blzf1:NM_001357052.1-3","Blzf1","NM_001357052.1-3",410.146518974893,0.00744398003088356,18.4764903414428,1.72013121388695e-05,0.00589455300822394,24.2432606148868,30.7953610575003,0.71548370692588,278,488,327,418,343,616
"Blzf1:NM_001357052.1-6","Blzf1","NM_001357052.1-6",1782.2496790384,0.000387648679028052,14.1856518813519,0.000165628681073659,0.030252274328819,55.4505796549245,52.8420072591957,-0.158394169563653,1760,1765,1671,2609,1226,1773
"Blzf1:NM_025505.4-4","Blzf1","NM_025505.4-4",315.930144653269,0.00685628396109433,15.5718454537936,7.94285569255365e-05,0.0180537243187148,21.6122626219446,26.8831019602284,0.647608784512907,227,369,256,324,262,464
"Uck2:XM_017312968.3-6","Uck2","XM_017312968.3-6",70698.9792833655,0.000534640883207174,12.2056381583393,0.00047645301358648,0.0613321735978787,183.598121332353,180.196403087053,-0.121762167944485,61937,60999,73123,94441,88189,59505
"Atf6:XM_030253420.2-1","Atf6","XM_030253420.2-1",97.3513855695754,0.0187935034689724,27.3067836540143,1.73601299063921e-07,0.000149066313935297,8.98646990522508,14.9185423577327,1.47253903875038,22,199,36,33,125,168
"Atf6:XM_030253420.2-2","Atf6","XM_030253420.2-2",1334.75201399327,0.00103215434314142,11.3725361393546,0.000745380329868509,0.0815272922732168,45.02788601678,47.5926513796145,0.176240119081434,783,1749,770,960,1997,1943
"Atf6:XM_011238796.4-1","Atf6","XM_011238796.4-1",96.4548194077765,0.019487026652602,28.0948636750856,1.15512020308647e-07,0.000104808685860048,8.83204670363483,14.8897234359066,1.51710654777898,20,199,35,33,125,166
"Gm39701:XM_011238892.2-1","Gm39701","XM_011238892.2-1",29966.4171508497,0.00600108353486032,14.3280375213803,0.000153560662004821,0.0285127925798561,145.28055173397,149.229333384991,0.14596254376006,27423,31168,22050,24003,39139,39138
"Nit1:XM_006496866.4-7","Nit1","XM_006496866.4-7",3433.52188280935,0.000416692963907352,13.3059074382073,0.000264571214848592,0.0418151260037817,73.0272025103143,70.5113877332575,-0.125408892229567,2599,3229,3420,3245,5086,3659
"Nectin4:NM_027893.3-3","Nectin4","NM_027893.3-3",9.33832289411238,0.114965475446781,11.8033604365432,0.000591239062370774,0.0708958587400221,0.0707378180266858,3.86126223663385,11.5419442905247,0,17,0,0,28,15
"Cfap45:NM_027972.1-2","Cfap45","NM_027972.1-2",206.28725002782,0.00193421415014954,19.6358358491135,9.36952908083143e-06,0.00374301830818605,17.4982438130793,20.5774706544708,0.475944231421439,124,217,121,136,373,315
"Opn3:NM_010098.3-1","Opn3","NM_010098.3-1",124.110639888992,0.0138493747931051,14.108134650058,0.00017259575426668,0.031119028379701,16.974801886255,13.7228482147992,-0.620648357405298,144,98,105,81,118,196
"Zbtb18:XM_030254843.2-2","Zbtb18","XM_030254843.2-2",597.185713279908,0.00633394524031122,15.3417143292133,8.97135113375332e-05,0.0195995935729955,35.8030282799455,30.2792105192117,-0.508960353627124,610,532,586,645,335,848
"Zbtb18:XM_036165663.1-2","Zbtb18","XM_036165663.1-2",934.085730597056,0.00358216724207997,37.1954486664723,1.06862898770255e-09,1.96306269115559e-06,44.934925113692,36.6111804675125,-0.638173666902329,973,864,903,1147,543,1162
"Zbtb18:NM_001355101.1-2","Zbtb18","NM_001355101.1-2",1069.55196257194,0.00414838901351095,17.7463962168697,2.52395154109297e-05,0.00766626218997173,46.5484638630859,40.2327270822232,-0.458657475480534,1074,1031,966,1223,670,1436
"Zbtb18:XM_036165662.1-1","Zbtb18","XM_036165662.1-1",429.290043775691,0.0117983605677749,10.7643171180399,0.00103475736149343,0.0994436434632835,31.2481888406737,25.3043704408838,-0.632275567078093,496,323,391,496,297,577
"Zbtb18:XM_006496889.5-1","Zbtb18","XM_006496889.5-1",1771.46813452998,0.00756884907490037,14.3617941612405,0.000150831889527123,0.0282637017203947,58.5884066544545,50.3931780224584,-0.495952399746159,1859,1694,1591,2030,969,2417
"Zbtb18:NM_001355103.1-1","Zbtb18","NM_001355103.1-1",731.714194057532,0.00749877726324659,19.8531674665253,8.36240548372308e-06,0.00343920183303909,39.9986023341501,32.8277691462827,-0.606395968068982,767,629,739,828,376,1016
"Zbtb18:NM_001012330.1-1","Zbtb18","NM_001012330.1-1",693.548192151597,0.00703335771245236,18.9559397412835,1.33772166661088e-05,0.004914767473265,38.8471037743742,32.1432932074182,-0.579707806213102,719,604,701,771,364,968
"Efcab2:NM_026626.3-3","Efcab2","NM_026626.3-3",309.797235190064,0.00138671322560992,11.4977729449244,0.000696796275047373,0.0782762424008481,23.2536870816524,24.2612995664164,0.125750219428186,232,391,218,354,197,463
"Smyd3:NM_027188.4-12","Smyd3","NM_027188.4-12",999.876169527435,0.00154853921588501,11.888892795114,0.000564696795686129,0.0687056965101006,43.6911393951328,40.6121022859827,-0.228844579123509,858,771,1074,1054,1572,905
"Cdc42bpa:XR_001784122.3-22","Cdc42bpa","XR_001784122.3-22",29.2000596131316,0.0344024997976229,21.4080511525943,3.71209134773627e-06,0.00183648549274883,5.18151467369418,9.56321058393624,1.77279269700305,20,39,6,22,33,57
"Cdc42bpa:XM_006496804.5-21","Cdc42bpa","XM_006496804.5-21",29.2000596131316,0.0344024997976229,21.4080511525943,3.71209134773627e-06,0.00183648549274883,5.18151467369418,9.56321058393624,1.77279269700305,20,39,6,22,33,57
"Nvl:XR_004934115.1-1","Nvl","XR_004934115.1-1",1647.83634295845,0.000710864377859646,11.4990966897444,0.00069630020661727,0.0782597433328066,52.1470519561964,53.051627580335,0.0561542757880815,1473,1584,1505,2141,1555,1804
"Nvl:XR_004934115.1-18","Nvl","XR_004934115.1-18",2387.99229188965,0.00145468440038655,10.8575074290198,0.000983960433802698,0.0964758205621737,60.746017435531,62.9186382288575,0.119657906538649,1971,2337,2391,2894,2162,2758
"Nvl:NM_026171.2-1","Nvl","NM_026171.2-1",1627.99331503071,0.000768187638361046,11.1011428027061,0.000862745391570545,0.0893495646677678,51.8505073114003,52.7972762507898,0.0590131318156129,1458,1562,1488,2107,1543,1783
"Nvl:XM_006496964.4-1","Nvl","XM_006496964.4-1",1628.2714574629,0.000764104096524353,11.0846283981923,0.000870462643907874,0.0897107108418678,51.8589454117975,52.7963207933374,0.0584243545074123,1458,1562,1488,2109,1543,1783
"Nvl:XM_030242438.2-1","Nvl","XM_030242438.2-1",1627.62550981101,0.000752053558606813,11.353131523491,0.000753208600202272,0.0820631205722565,51.8414591249601,52.7934660407847,0.0593452906076042,1456,1562,1488,2107,1543,1783
"Nvl:XM_011238857.4-1","Nvl","XM_011238857.4-1",1627.62550981101,0.000752053558606813,11.353131523491,0.000753208600202272,0.0820631205722565,51.8414591249601,52.7934660407847,0.0593452906076042,1456,1562,1488,2107,1543,1783
"Nvl:XM_036153140.1-1","Nvl","XM_036153140.1-1",1627.62550981101,0.000752053558606813,11.353131523491,0.000753208600202272,0.0820631205722565,51.8414591249601,52.7934660407847,0.0593452906076042,1456,1562,1488,2107,1543,1783
"Wdr26:XR_373605.5-8","Wdr26","XR_373605.5-8",4569.55271853635,0.000200746870830863,22.3817286904167,2.23490089722858e-06,0.00119539461761477,79.4083232505285,81.1471675950397,0.0810386215087302,3569,4192,4881,5453,4228,5475
"Lbr:XM_006497070.5-2","Lbr","XM_006497070.5-2",242.83077740246,0.00735799216376885,13.331649346343,0.00026096388277369,0.0414202540085411,19.2715223860626,23.572624516509,0.594211766540951,137,322,210,334,206,270
"Lbr:XM_006497070.5-3","Lbr","XM_006497070.5-3",223.708478469582,0.00179124627270439,19.3649054643683,1.07973158293758e-05,0.00418653778973858,18.9946461634522,22.0326867537012,0.436853000501659,176,261,198,278,223,229
"Lbr:XM_017313041.1-1","Lbr","XM_017313041.1-1",239.897870015091,0.00702624610697654,13.6552870431268,0.000219622049344814,0.0366494090430486,19.1762603710047,23.4130518269163,0.588642894569984,136,318,207,331,206,264
"Enah:XR_001780490.3-6","Enah","XR_001780490.3-6",2979.7373156267,0.00476629642445149,17.6884134193739,2.60206766309059e-05,0.00782761329098284,62.882572253726,72.2819726605219,0.48771228438277,2356,3382,2350,2737,2719,4395
"Tlr5:XM_017321698.2-2","Tlr5","XM_017321698.2-2",3.9425930537708,0.131264548768197,11.2375698060508,0.000801580427315511,0.0855043285611429,0.028163335042791,3.18934291146243,13.6473112024435,0,4,0,0,6,14
"Mia3:XR_004942926.1-4","Mia3","XR_004942926.1-4",30482.2196924854,0.000799027906844088,11.1687173916352,0.000831881175574714,0.0876930319386528,149.470013158189,146.420720444172,-0.112607064512403,36852,24073,29235,40915,20097,32659
"Mia3:XR_004942926.1-17","Mia3","XR_004942926.1-17",3640.40891887161,0.000189005604941714,13.6516948546041,0.000220042610844173,0.0366922690804465,72.3556351994908,73.8897074531631,0.075577861337095,4120,3295,3211,4634,2670,4044
"Mia3:XR_004942926.1-26","Mia3","XR_004942926.1-26",3343.97756075068,0.000228517487634758,17.4942025000355,2.88185130913459e-05,0.00845366940371832,69.670062989157,71.701900549651,0.102263806682055,3736,3087,3019,4132,2470,3716
"Mia3:XM_036165972.1-1","Mia3","XM_036165972.1-1",503.322163288406,0.00124695148787358,30.1877820702934,3.9217226507303e-08,4.48422973685266e-05,28.2051304204056,32.3676575517711,0.414801453278592,491,512,429,551,383,659
"Mia3:XM_036165973.1-1","Mia3","XM_036165973.1-1",358.073257856968,0.00542905378851034,15.25678701274,9.38389451869925e-05,0.0202289822569714,23.6757829056831,27.9916700346132,0.498783413357435,350,392,316,352,345,406
"Taf1a:XR_004941413.1-11","Taf1a","XR_004941413.1-11",999.179579428462,0.0014433527965966,13.1248207484168,0.000291409237464775,0.0447012994085852,43.355103134851,40.3573735190227,-0.224128156876727,999,1055,852,1519,753,906
"Iars2:NM_198653.3-23","Iars2","NM_198653.3-23",2410.42358610963,0.000927568631557903,10.9146056274117,0.000954090251697782,0.0948642540278372,60.2060998051812,63.8671820039525,0.201198667334953,1816,2689,2127,3013,2235,2800
"Cenpf:NM_001081363.2-12","Cenpf","NM_001081363.2-12",7165.49288395515,0.00078863825990874,13.214463564784,0.000277796996931025,0.0432947971997239,88.8163200579283,86.4138063964782,-0.106783416989671,12733,3238,7669,14194,1318,3969
"Cenpf:NM_001081363.2-18","Cenpf","NM_001081363.2-18",2915.10424820271,0.00225258883321171,12.2616980726652,0.000462350591896103,0.0602444666103459,60.7058890639856,65.5622733458144,0.263676687802489,4822,1642,3008,5480,798,1806
"Cenpf:XM_006497119.4-19","Cenpf","XM_006497119.4-19",2777.56957237202,0.00127647901096605,13.9302029417047,0.000189725238632664,0.0331927341184092,59.5619941456193,63.680269568512,0.227415349216058,4626,1547,2897,5196,709,1732
"Vash2:NM_144879.2-1","Vash2","NM_144879.2-1",107.204953767643,0.00351994252685847,13.7652547180647,0.000207131884927679,0.0351407631542747,15.6703847939836,12.9514684052134,-0.55532303270703,93,61,138,112,121,131
"Vash2:XM_006497150.5-1","Vash2","XM_006497150.5-1",108.659093844355,0.00381085476104995,12.980737813358,0.000314711927707785,0.0468896122122133,15.7638022427216,13.0669118986242,-0.546862944984436,96,61,138,113,127,131
"Ints7:XR_865812.3-12","Ints7","XR_865812.3-12",1508.8345808896,0.000317221203291497,10.9348887068096,0.000943701537411564,0.094212646151694,51.8109410376646,49.7930847975475,-0.12871946602673,1314,1207,1402,1673,2314,1503
"Rcor3:XR_001783754.2-12","Rcor3","XR_001783754.2-12",659.548999926805,0.00112521486448223,13.3288614890356,0.000261352152229934,0.0414525229247751,35.0165078230496,32.017103171778,-0.272400753693834,798,386,951,879,447,515
"Rcor3:XR_003954422.2-9","Rcor3","XR_003954422.2-9",747.915206724675,0.00178685299229538,14.3480697208385,0.000151935386791269,0.0283899801884476,37.3368450858632,33.7572801530925,-0.308518931457936,937,425,1053,1017,485,590
"Rcor3:NM_001290279.1-10","Rcor3","NM_001290279.1-10",707.659902724015,0.00104921729643652,13.7957846892423,0.00020379295946105,0.0348114721979377,36.1649307804703,33.1545069173357,-0.265309020696357,856,411,1019,939,474,565
"Nmt2:NM_008708.2-1","Nmt2","NM_008708.2-1",952.332737390549,0.000666975948226793,13.3564603314851,0.00025753392539685,0.0411087611271113,39.9391177088612,42.2301936264427,0.173997802584692,1045,687,940,1055,1212,926
"Gm13261:XR_001783230.2-4","Gm13261","XR_001783230.2-4",41.1586503810139,0.0321201726024954,12.8439627218952,0.000338569840856128,0.0493996762654879,10.7766751028329,7.17894364861166,-1.17668608987193,44,40,39,56,19,48
"Nebl:XR_004940752.1-27","Nebl","XR_004940752.1-27",96.0991374079445,0.00752694886204108,10.9491187507806,0.000936481439868046,0.0938210393085147,12.1254056306571,14.8901669034984,0.597908089249363,62,139,50,145,63,124
"Spopl:XM_030252196.2-7","Spopl","XM_030252196.2-7",125.309118540994,0.00378195932861695,49.0701941729375,2.46964533568531e-12,7.18804707943432e-09,12.9271839018019,18.1029770359288,0.982928930180327,98,145,106,154,78,171
"Cacna1b:XR_003950091.2-1","Cacna1b","XR_003950091.2-1",258.856795740804,0.00144287006907277,12.7086952761651,0.000363959271974726,0.0514624632934207,21.0754916749203,23.1492506879027,0.277230834565009,253,248,178,300,380,252
"Cacna1b:XM_006497635.4-1","Cacna1b","XM_006497635.4-1",258.856795740804,0.00144287006907277,12.7086952761651,0.000363959271974726,0.0514624632934207,21.0754916749203,23.1492506879027,0.277230834565009,253,248,178,300,380,252
"Cacna1b:XM_006497634.3-1","Cacna1b","XM_006497634.3-1",258.856795740804,0.00144287006907277,12.7086952761651,0.000363959271974726,0.0514624632934207,21.0754916749203,23.1492506879027,0.277230834565009,253,248,178,300,380,252
"Cacna1b:NM_007579.3-1","Cacna1b","NM_007579.3-1",258.856795740804,0.00144287006907277,12.7086952761651,0.000363959271974726,0.0514624632934207,21.07549167492,23.1492506879028,0.277230834565057,253,248,178,300,380,252
"Pnpla7:XR_001782552.3-1","Pnpla7","XR_001782552.3-1",337.768120085528,0.00671662029122763,13.1676029805013,0.000284830853178311,0.0438723690710315,22.7827164147557,27.3524512021942,0.543507250796544,234,390,247,384,437,393
"Pnpla7:XM_017318029.3-1","Pnpla7","XM_017318029.3-1",337.768120085528,0.00671662029122763,13.1676029805013,0.000284830853178311,0.0438723690710315,22.7827164147557,27.3524512021942,0.543507250796546,234,390,247,384,437,393
"Pnpla7:XM_036161753.1-1","Pnpla7","XM_036161753.1-1",337.768120085528,0.00671662029122763,13.1676029805013,0.000284830853178311,0.0438723690710315,22.7827164147557,27.3524512021942,0.543507250796546,234,390,247,384,437,393
"Pnpla7:XM_036161755.1-1","Pnpla7","XM_036161755.1-1",300.556807799079,0.00666095883305623,17.3953855831757,3.03562046168602e-05,0.00872207703243384,21.1329423624871,26.1657791355836,0.633058961168763,207,361,212,321,398,354
"Pnpla7:XM_036161767.1-1","Pnpla7","XM_036161767.1-1",336.818381978726,0.00650957751946155,13.102609961089,0.00029488465226529,0.0448074425858509,22.7836938906925,27.2838602357021,0.53587344178751,234,389,247,384,431,393
"Pnpla7:XM_036161769.1-1","Pnpla7","XM_036161769.1-1",299.607069692277,0.00642668951392442,17.3888849670392,3.04602048135983e-05,0.00874075272905245,21.1337973769059,26.0931798684789,0.624657187438132,207,360,212,321,392,354
"Pnpla7:XM_036161771.1-1","Pnpla7","XM_036161771.1-1",298.240052732749,0.00653209536363661,16.9951343578886,3.747573243396e-05,0.0102926456163874,21.0954959215831,26.0259789524793,0.622318824350597,207,360,212,318,390,350
"Nsmf:XM_006498201.3-15","Nsmf","XM_006498201.3-15",2998.76125503667,0.000236503960849195,13.1298550704331,0.000290627253853971,0.0446118806458732,68.9465981040464,67.209164414313,-0.0896047155638335,2398,2645,2945,3183,4440,3014
"Ndor1:XR_004940781.1-15","Ndor1","XR_004940781.1-15",797.006197699827,0.000771199987229536,11.7118324178464,0.000621039345809792,0.0730236048832476,38.9296389362428,36.3485907051045,-0.211445625936822,686,683,905,1114,698,782
"Fcnaos:XR_003954003.2-4","Fcnaos","XR_003954003.2-4",4.03043592846013,0.139549702089068,11.2968580908225,0.000776383628999881,0.083854296022193,0.0254357203190807,3.27298949880688,14.0159732757481,0,10,0,0,2,11
"Brd3:XM_006498250.2-9","Brd3","XM_006498250.2-9",71.9696269129209,0.0146216179340331,10.9873668736024,0.000917350514029977,0.0926081872751353,10.1438963332009,13.3504112933313,0.797846334441484,59,55,54,63,112,104
"Gtf3c5:XM_036162560.1-2","Gtf3c5","XM_036162560.1-2",353.230456596568,0.0136003045084088,15.6259029882031,7.71899272847407e-05,0.0176884112204142,21.7649695096495,28.3963985400664,0.790696817023358,187,433,184,329,578,492
