"","baseMean","log2FoldChange","lfcSE","pvalue","padj","10_S2_Diff_S10","12_S3_Diff_S12","2_S1_S2","4_S2_S4","6_S3_S6","8_S1_Diff_S8"
"Rhox2a",13910.0567010784,0.382400666933336,0.111828082511805,0.000359631079482975,0.00255804074141062,12349,21948,11267,12888,10327,18119
"Rhox4a",2590.19889608187,0.403057232503737,0.126533218643985,0.000766022479874301,0.00474106416189026,2357,4066,2301,2349,1758,3475
"Rhox4a2",2493.26439801403,0.435867773962992,0.127611415277945,0.000301904563624656,0.00222283595317606,2271,3988,2223,2233,1614,3355
"Rhox2b",7284.03649728283,0.428019906171395,0.107100719926761,3.2065381468783e-05,0.000360331717051935,6518,12056,5738,6681,5525,9699
"Rhox4b",811.104633180096,0.508053218205412,0.156836519055082,0.000412901015742004,0.00287119049487651,683,1333,639,724,489,1145
"Rhox2c",11452.9171774645,0.423203385919937,0.114769142502945,0.00011387821322312,0.00100586025824584,10480,18714,8868,10673,8485,14770
"Rhox4c",1020.61193161891,0.402024783673759,0.143043241765857,0.00257857481094212,0.0126895412369503,863,1667,895,983,650,1421
"Rhox2d",15272.9671301153,0.392546627643746,0.0866908490458784,3.3870206899475e-06,5.56602169651325e-05,14236,23906,12262,14359,11121,18877
"Rhox4d",647.12995159182,0.434891421732936,0.175195845443805,0.00582646654446508,0.0244301493643048,506,1094,553,618,372,932
"Rhox2e",14608.0396582793,0.384978561443107,0.108198334635661,0.000213313714799581,0.00168537124552841,12828,23687,11887,13994,10779,19346
"Rhox4e",841.810297682625,0.415840333884137,0.159405313115218,0.00443264064927518,0.0196382932124765,663,1401,727,759,522,1160
"Gm38640",107.661013491649,0.614594710034312,0.353870408101306,0.0128771875714488,0.045489068965728,63,123,29,90,39,165
"Rhox2f",9691.86319584405,0.454504716557279,0.110927679340391,1.89022524566066e-05,0.000231114479161857,8893,15556,7589,8965,6750,12752
"Rhox4f",670.014656140946,0.406965186945632,0.166144842951198,0.00711981551420652,0.0284643301272443,513,1132,558,654,425,978
"Rhox2g",4083.86282496866,0.34798904138173,0.126049517103087,0.00358882375561119,0.0165830862343347,3427,6274,3340,3829,2884,5278
"Zbtb33",2720.30309463704,-0.645551561081789,0.210426297093728,0.000355571017201335,0.00253690665522109,1674,2555,3005,3275,2773,1752
"Tmem255a",548.146144548781,-0.657022497121784,0.274807965991141,0.00241849323072007,0.0120773925876758,462,744,790,954,823,386
"Lamp2",11789.7933419948,-0.329471394441456,0.142163795176428,0.013146010489511,0.0462281894943074,8233,14377,12312,13153,10752,9418
"Cul4b",5654.87362664967,-0.77639721356708,0.205561106064898,1.27342561904527e-05,0.000166890386286002,3257,5375,6852,7242,6067,3681
"Mcts1",3241.97735461014,-0.582565120331706,0.221364728866209,0.00189135098294028,0.00984784718522216,1917,3205,3530,3796,3234,2163
"C1galt1c1",771.585206240721,-0.820801573091105,0.250072638987427,6.4538770260005e-05,0.000633277245475922,418,618,938,1036,766,509
"Thoc2",7361.8106444928,-1.78293948501491,0.375258517781911,2.7579572287451e-08,8.76996184614003e-07,2526,3384,11042,11242,10011,2688
"Xiap",5876.58398130624,-0.545773158471504,0.186546725213862,0.000959183620778439,0.00569835150419138,3856,5960,6976,6829,5825,4395
"Stag2",11979.8954903403,-0.790553271699548,0.292373207283597,0.000499772397197848,0.00334708636117588,6907,9675,15500,15968,13112,7950
"Smarca1",1304.5477205743,-1.22101563840001,0.302526457323651,7.77797583290152e-07,1.58654061517619e-05,810,1077,2307,2389,1969,897
"Ocrl",4347.61250508889,-0.238280721280527,0.0994786012055839,0.0133736334826439,0.0468244649353082,3241,5777,4575,4945,4075,4050
"Apln",49.0224824777483,1.49437511780242,0.484104174572004,1.90186758159229e-05,0.00023226710144676,46,96,22,12,8,48
"Xpnpep2",35.4530446359217,3.57124020286751,0.806415486880316,1.18602757937354e-10,6.47651362288642e-09,58,104,4,4,2,59
"Sash3",29.7562952856837,2.03040998490693,0.565235347909972,1.41200488846323e-06,2.6248519952292e-05,25,61,10,4,6,69
"Aifm1",4330.68229546991,-0.411761821385463,0.116664999510734,0.000216954681345862,0.00170770372114917,3089,5300,4849,5377,4352,3837
"Zfp280c",2988.83733484383,-0.752175159988602,0.258966566414288,0.000330768762955162,0.00239125084288322,1630,2764,3918,3647,3346,2096
"Enox2",1126.65315696574,0.371961522202984,0.150879410470845,0.00774980386738881,0.0304431692197969,913,1821,923,943,848,1479
"Gm14719",2272.8170324425,0.79572308682382,0.199961373397824,4.96295291873076e-06,7.65207057006362e-05,2422,4003,1511,1869,1339,3625
"Rap2c",2777.42224852046,-0.482582401763997,0.198271701827931,0.00536481146927185,0.022902021925725,2026,3102,3166,3418,2895,1998
"Phf6",6339.02493604269,-0.496505910358397,0.13451241704719,8.32693242405396e-05,0.000779149692101684,4300,7562,7601,7528,6113,4787
"Atf1-ps",301.730964076337,-0.562887095302601,0.221324867055306,0.00268172669361252,0.0131232501839815,214,336,358,401,346,220
"3830403N18Rik",1980.29704748383,-0.439555555009918,0.137028223087752,0.0006191166819386,0.00397740738467233,1109,2427,2309,2197,1935,1817
"Gm773",3481.64454625587,-1.04514527968154,0.222865045209715,5.76991226357082e-08,1.67057395971407e-06,1685,2437,4077,4480,3710,2021
"Zfp449",453.829482161916,-0.85908876857327,0.285721167171458,0.00013699287601972,0.00117249127235,278,350,650,569,440,244
"Ints6l",2035.41091631584,-0.563791544077784,0.23814800415345,0.00423890836036642,0.0189642989990449,1434,2047,2390,2559,2111,1306
"Mmgt1",13491.319295587,-0.478061872474431,0.131537443760111,0.000112399595021073,0.000995315501687876,9577,15417,14852,16084,13528,10154
"Mir5116",436.311584849091,-0.461842673044294,0.174861641453075,0.00334050580923116,0.0156860092861381,329,512,504,515,450,304
"Htatsf1",3969.17890615186,-0.721374068624542,0.200788730231823,3.59957645514777e-05,0.000396842895310166,2531,3809,4502,5231,4471,2631
"Atp11c",3136.00395309466,-1.32293148129137,0.378029292376686,5.83024477028343e-06,8.68284109290293e-05,1398,1749,4321,4355,3530,1268
"Gm14681",963.694558158109,-0.664994366126193,0.279006431487726,0.00236141546311597,0.0118460576186791,492,1044,1266,1445,1069,820
"Gm30993",173.878912666751,-0.927670121124346,0.343973099460014,0.000270672773047806,0.00203819902410403,125,178,358,306,253,138
"Gm1140",15361.7323988773,-0.414371273001709,0.125792568279713,0.000504902688806483,0.00337497752042816,11140,17349,16113,18006,14532,11746
"Gm14692",15565.5005829988,-0.411748973920115,0.126605582337598,0.000590005600212431,0.00382805607902993,11316,17595,16351,18125,14736,11856
"Fmr1",7733.11410204029,-1.16775382559787,0.295460719705219,1.23001348686081e-06,2.33624572517974e-05,4142,5667,10924,11651,9706,4252
"Ids",2188.6393699462,-0.380328610737707,0.165203682794561,0.0115606061572793,0.0417571067422358,1500,2318,2049,2307,2052,1528
"Eola1",953.369587986141,0.989949436705269,0.181363528668329,1.20334081152553e-09,5.30915734397802e-08,870,1675,460,694,479,1399
"Tmem185a",3063.34640649457,0.353846665163787,0.119499486885047,0.00189040608937488,0.00984598243619021,2880,5020,2468,2975,2443,3868
"Mtmr1",2106.83488318687,-0.301869286280727,0.128867412705894,0.0133137754558763,0.0466928512350342,1449,2509,2026,2153,2024,1694
"Vma21",3702.18872031885,-0.344735640171577,0.110365303143057,0.00113826190699789,0.00653565551145639,2684,4440,3966,4222,3601,3270
"Gm1141",38.8747565289739,-0.706855800082625,0.441978224673528,0.0102461897256795,0.0379799102629968,24,30,22,44,70,11
"Xlr3a",23780.9637714949,0.357662205484383,0.0956514885018254,0.000115131231543736,0.00101479058185817,19403,35192,18281,19902,16398,26703
"Gm14685",25.8733531391756,2.72944498328349,1.02380809247426,1.13926022395594e-06,2.17767982097831e-05,30,57,0,2,4,42
"DXBay18",24.4591444157196,2.88937220683085,1.23620056081889,1.78324447484919e-06,3.20144292749252e-05,30,48,0,0,4,40
"Xlr3b",14101.5853360903,0.242552849736706,0.0965862766324587,0.00963472773963306,0.0361378897586105,10842,20599,11506,12227,10355,15482
"F8a",2796.54331917409,0.632888441106285,0.203911883996874,0.000339322988551837,0.00244258968312512,2519,4147,1812,2033,1544,3654
"Xlr3c",22700.5859619664,0.249378880924946,0.0868162199141862,0.00324184603076997,0.0152897592036022,18579,33613,19538,20980,16913,26637
"Zfp275",22485.6679589129,-0.493746152533929,0.0987324846997125,2.24464501006694e-07,5.43864640056207e-06,14750,25379,24293,26739,21799,17872
"Dusp9",3985.94953581474,0.849817267479045,0.312501493252239,0.000356609838537824,0.00254172389677078,4072,6970,2209,2672,2166,6297
"Idh3g",54660.6790570108,0.458298918206583,0.200024650290524,0.00864400751341212,0.0331501732009654,50076,83677,40790,47207,36906,76334
"Ssr4",32503.6991959147,0.485012222908809,0.178412809217728,0.0024081744954817,0.0120345593412192,29633,49838,25921,28758,22290,50507
"Arhgap4",1511.81319445431,-0.615506453786774,0.126665930466421,2.51127150691561e-07,5.97942890159667e-06,972,1656,1815,1802,1611,1149
"Emd",27903.7339026336,0.510038487587893,0.17715948002029,0.00132306697772903,0.00739603297713456,26226,45598,22139,24353,18785,40730
"Rpl10",298456.774741762,0.44779576555393,0.129622454985885,0.000249915425964286,0.00191567942448437,272316,486614,248335,269344,218053,423616
"Plxna3",13301.1112942331,-0.462690978414367,0.121842818923835,6.33348787220173e-05,0.000623799470137144,9071,14943,13930,14605,13504,9921
"Ikbkg",16353.8496927487,0.387416968405252,0.0878818379412771,6.0126269061294e-06,8.89130984447301e-05,14130,24990,13256,13421,11481,18761
"G6pdx",62644.6784339007,0.789889395298512,0.166023655790518,1.45592040138158e-07,3.75711333159719e-06,64158,109378,45639,47462,38978,101793
"Gm38474",236.868270622505,-0.503055326833035,0.244227190193435,0.0120274473218425,0.0431251718227101,97,287,276,287,255,224
"Dkc1",34709.50206278,-0.552157329784564,0.179779667761237,0.000583414854702986,0.00379926276033134,22173,39001,42669,44883,36682,29666
"F8",324.236798939178,-0.860995412911369,0.31045726484674,0.000286858296949076,0.00213378206056232,135,246,382,335,285,150
"Cmc4",463.748769954546,-0.589606182944164,0.236788533228563,0.00268564829152909,0.0131325544130568,258,504,563,520,494,322
"Mtcp1",703.98279462213,-0.648232654161738,0.252579060333672,0.00158701507562883,0.00856088638170361,368,702,835,755,733,438
"Brcc3",7804.0270920438,-0.610488148851438,0.165216576997355,4.60454575721393e-05,0.000481319640992118,4879,8512,10006,10000,8519,6817
"Vbp1",23313.2452928906,-0.794728343450853,0.250024407869328,0.000106536763274664,0.000952662832345879,14506,20544,28692,32060,26620,15021
"LOC118568420",371.042619679297,-0.520861283873699,0.265490459391623,0.0135646920163649,0.0473038461485374,218,340,440,419,350,271
"Tab3",2641.75272631186,-0.717260011568584,0.213466713928034,8.69671775003116e-05,0.000806195731655187,1683,2513,3230,3269,2821,1642
"Pola1",10320.1543380086,-1.10468726257262,0.282381991685825,1.70152798606042e-06,3.0864481262717e-05,5415,7615,14037,14810,12532,5981
"Pcyt1b",495.412335997861,-0.586065250849274,0.167025772151472,0.000106537953257241,0.000952662832345879,276,530,558,594,475,372
"Zfx",7622.51367116691,-0.782720527501793,0.269341858332352,0.000279563706463225,0.00208841159986725,4523,6188,9217,9410,7890,4276
"Eif2s3x",118616.080913476,-0.325909702677609,0.0970376901752708,0.000528968739215727,0.00350786699117648,89156,152973,134041,144321,116027,112224
"Apoo",5505.02673865125,-0.345751562528126,0.110012608494767,0.00106354102794363,0.00618923194874934,4011,6863,5726,6301,5344,4482
"Gm14827",94.8331881273278,-1.41451635758802,0.492572385243822,4.21619895135549e-05,0.000449235141315921,29,40,164,116,110,48
"Zxdb",3182.85703285754,-0.312159103242539,0.128253716315656,0.0101434116119957,0.0376655211779597,2453,3611,3309,3436,2859,2465
"Zxda",2648.6796217701,-0.303149927201076,0.128232629761099,0.0125337316592915,0.044549774984203,2089,2993,2763,2874,2420,2108
"Zc4h2",719.959796680966,-0.566386170823156,0.15785890262192,8.79905506231442e-05,0.000814789534859765,394,798,838,872,750,635
"Yipf6",7138.77058210476,-0.781746996775921,0.239984857009403,8.69199290268974e-05,0.000806114105159227,4032,6003,7831,8586,7358,3908
"Nlgn3",191.742454481138,-0.683395497213411,0.359277423076344,0.00656276730140235,0.0267837032976072,117,149,206,181,202,53
"Itgb1bp2",203.194484721331,-1.05798129989596,0.397735163202544,0.000188429963743947,0.00151910338706145,107,134,267,226,254,72
"Taf1",31762.2923034262,-0.570203476934061,0.182011432181102,0.000433800095501762,0.00298045681604733,20280,32678,35173,36335,31793,21123
"Ogt",20378.9491022619,-0.899315397811136,0.317187754632625,0.000198457874101983,0.00158531929982647,11148,16577,25307,24322,22407,8782
"Nhsl2",260.931880692592,-0.565886661059003,0.260092375890352,0.00668473359046877,0.0271809537829241,165,244,297,317,271,180
"Rtl5",1693.36196547862,-0.447739751763546,0.132504077366774,0.000328742398581602,0.00237949580802817,1147,1757,1708,1914,1563,1264
"Pin4",8576.92190651125,-0.355236790037793,0.151240269068637,0.0111779093744466,0.0406785112240144,5868,9425,8782,9628,8144,7483
"Ercc6l",8140.17247164423,-0.301129762573976,0.107567597777163,0.00362866601287997,0.0167366897729812,5836,10437,9008,9224,7970,7762
"Rps4x",173770.609987458,0.395524244457853,0.15016029428523,0.00445059898218226,0.0196933398100436,148018,298970,158214,168972,132014,275525
"Tsix",28.4452230237726,-0.804624045203352,0.41707590128041,0.00346556818236856,0.0161213931931004,16,17,42,55,32,26
"Xist",158862.721129679,-0.951046947992702,0.402929561434079,0.000653486883907011,0.00415997767718461,80488,113483,191268,192503,181448,56332
"Ftx",1323.86627866399,-0.749489364588528,0.319315558318587,0.00166462169297713,0.00888631677190364,883,1153,1726,1716,1599,717
"Mir421",19.3388421509073,-0.697517419787132,0.706082993134352,0.0128348107472258,0.0453996933391362,7,0,30,25,24,6
"Abcb7",6014.06953010787,-0.719333930006388,0.180691544756083,7.73377540417344e-06,0.000109574011114941,3939,5945,7700,7698,6696,4306
"Uprt",2290.70318348274,-0.961169359974563,0.302618540181629,4.86540359299906e-05,0.000502822316124185,1182,1810,2823,2838,2701,1171
"5530601H04Rik",1735.02237158931,-0.607488513833072,0.238218731437047,0.00207322010510869,0.0106243300484687,1055,1709,2139,2135,1847,1308
"Magee1",2321.12600500433,-0.51316387128769,0.173222978177696,0.00100469490700712,0.00590289927291463,1530,2314,2270,2622,2418,1638
"Gm45946",12.0326150100335,-1.42929367205966,0.754321907125609,0.000343288427514909,0.00246436666777135,2,4,28,21,9,4
"Gm50594",231.046794852101,-1.79959571166827,0.540640689158714,5.38002470264009e-06,8.12726147787916e-05,69,91,276,270,317,23
"5330434G04Rik",92.166980648081,-0.666475167071079,0.367684374520431,0.00854977840894162,0.0328834012210376,55,47,121,104,97,67
"Atrx",11693.1778865998,-2.02407413009768,0.375491122141872,1.09081769652191e-09,4.88746929024958e-08,3267,4480,17301,17402,15877,3518
"Gm14853",957.3196736892,-1.66247118268971,0.400038360087521,3.59635511216907e-07,8.13505613237035e-06,268,460,1341,1307,1296,415
"Atp7a",2374.35033586224,-0.963156339668833,0.319852350496746,8.52676381497777e-05,0.000793246275227457,1320,1842,2820,3046,2824,1046
"Pgk1",31988.1475036333,0.419750336186847,0.180082053650841,0.00923165482866612,0.0349356740845154,28684,51890,25657,29677,23042,46301
"Brwd3",6885.15127877588,-1.44251028072535,0.331047796918876,1.59077861001517e-07,4.07289825072137e-06,3122,4470,10108,10587,9134,3015
"Hmgn5",3155.61244651718,-1.11742033480294,0.416790276416418,0.000147621626320776,0.00124542141306198,1438,2151,4696,4920,4160,1896
"Sh3bgrl",2431.38917378461,-1.44239622317271,0.370612528519265,1.13675478608486e-06,2.17487327640634e-05,786,1368,3080,3220,2814,1019
"Chm",4424.29569106358,-0.945318516209897,0.319205042515259,0.00010825281892645,0.000963886777099244,2484,3192,5941,6072,5233,2687
"Cenpi",9769.3905209974,-0.300530975350749,0.107534560915053,0.00368688359576563,0.0169428582335327,7490,12524,11481,11555,9580,9705
"Hnrnph2",21457.3749157117,-0.698219039161563,0.153508184425923,7.02008772442233e-07,1.44317862248443e-05,12801,21899,25069,28283,21872,15591
"Gm15023",32044.4332528466,-0.51489616287337,0.16443460507496,0.000576115371554441,0.00376224329683123,20765,36270,37308,37637,31561,23924
"Pramel3",13361.3814784904,-0.530645126935411,0.165834707830168,0.000423866642988061,0.00292948570758624,8460,14782,15301,15697,13365,10075
"Gm5128",7656.64972170495,-0.538855542284211,0.151891092574483,0.000117755095242883,0.00103523314462407,4792,8418,8844,9165,7564,6034
"Gm7903",7890.24835907652,-0.54592903002341,0.15170217522748,9.38076922977406e-05,0.000855240652083183,4926,8690,9135,9498,7801,6181
"AV320801",45187.0666569821,-0.521750890857767,0.157006285446516,0.000289099611472879,0.0021489293700726,29177,50645,52337,53159,44454,34044
"Nxf7",15101.1205552881,0.714110861666218,0.210836292982708,8.0386747393926e-05,0.000757246049462369,13945,26004,9965,10908,8545,20663
"Gprasp1",46365.3777666379,-0.861883025876345,0.177748185168077,6.04082251285791e-08,1.7328426116082e-06,27364,43010,56540,61654,51469,29093
"Bhlhb9",33301.0264143632,-0.372836692271015,0.151353440420665,0.00776733419268145,0.0304839439396293,23930,39546,36354,37912,31376,26107
"Gm31214",536.205998806697,-1.21539857249411,0.3488138412008,7.35340164982484e-06,0.000105467496029533,287,402,780,715,727,213
"Nxf3",39548.2145537277,-0.448457157628106,0.1688501442563,0.00339274200509849,0.0158729154629429,26144,42799,41731,41535,38326,27681
"Bex4",20236.6373606967,-0.326185778435918,0.116759534526724,0.00345874004119625,0.0161026465195036,14914,25160,22202,23823,19046,17941
"Tceal8",15624.4976167021,-0.617498644014255,0.175228262584267,8.47908315246159e-05,0.000790021851921532,9838,15252,17595,18301,15882,10839
"Tceal1",1567.26399521645,-0.307439223157973,0.121899581599639,0.00805645649941893,0.0312902086194324,1202,1915,1823,1904,1451,1526
"Fam199x",17526.0028010693,-2.10082039591894,0.387221940654752,7.97107238343438e-10,3.68161711031356e-08,5508,6423,28432,29562,24661,4895
