"","baseMean","log2FoldChange","lfcSE","pvalue","padj","1_C1P_S1","10_S2_Diff_S10","11_F8P_Diff_S11","12_S3_Diff_S12","2_S1_S2","3_F6_S3","4_S2_S4","5_F8P_S5","6_S3_S6","7_C1P_Diff_S7","8_S1_Diff_S8","9_F6_Diff_S9"
"Tex38",16.042343923443,1.01502464488931,0.746232875455785,0.000409560419573412,0.0131336238320751,7,7,17,4,20,10,26,18,26,25,4,29
"Pik3r3",4098.34437825564,0.461960079982162,0.17247476621445,0.000156716962279819,0.00665277654912365,5355,2020,3951,3434,4027,5492,4695,6765,3744,3590,2217,4260
"Gm52705",145.491288702196,1.48152322680228,0.292245740692687,9.99544025883395e-09,3.70649098325306e-06,164,54,228,129,66,176,91,131,93,263,75,327
"Elovl1",4604.6444195506,-0.364910227229057,0.115647262825405,8.26844763093524e-05,0.00418449105292616,3522,4285,3752,6911,4426,3957,4930,5271,4088,5507,5951,3845
"Kcnq4",148.789509231533,-1.45494516239346,0.407211285281698,2.40696027313124e-06,0.000277344377234529,49,279,54,422,127,33,115,18,107,187,363,90
"Mycbp",2512.13114843574,-0.295788477009808,0.11926211613766,0.00108858934556453,0.0259013025333121,2269,2146,1842,3753,2883,2081,3017,2418,2513,2835,2716,2139
"Rnf19b",22046.5595677531,-0.387609875613241,0.204433049018754,0.00196743564287804,0.0383612332088887,18301,20961,15349,33205,24812,15834,26244,22654,20058,29427,29726,13578
"C77080",619.318689673993,-0.610613140938306,0.362400456796856,0.000876100275009246,0.0225094291128975,534,530,385,892,920,278,917,567,717,620,928,219
"1700003M07Rik",79.5741964958003,0.696876898933546,0.450930742141285,0.000897409412369499,0.022821278011566,26,56,153,102,53,40,21,65,29,153,70,233
"Hcrtr1",92.9621240045716,1.42761848103954,0.465338533283731,8.74702178916474e-06,0.000749560963823592,65,60,157,96,12,88,41,76,24,318,28,224
"Tinagl1",1838.30440536761,0.588624906367791,0.459216584210226,0.00214143701430063,0.0407575327859065,1664,1350,4102,2215,328,728,714,3002,597,5561,1218,2023
"Nkain1",7770.91251216065,-0.413136621369039,0.151219151062913,0.000201019504601766,0.00789940808545862,5010,7533,6283,11787,7752,6809,8605,7774,6652,9224,11286,6477
"Gm23711",67.6182348341002,-0.566447216689012,0.37337405758046,0.00149714903474554,0.0318730214651726,72,65,34,83,91,57,100,59,79,31,81,52
"Rnu11",62.7705545175002,-2.14081801578964,0.485552743753466,1.3705926749261e-08,4.56971249580808e-06,27,58,10,103,143,33,85,16,92,27,136,17
"Gm22767",123.674182858958,-0.497374244565251,0.301894704701194,0.00156397416801331,0.0330199308039664,76,112,70,219,224,48,163,80,161,87,144,110
"Rps6ka1",17523.5883912255,-0.536116990502903,0.168898697566136,1.97745131122878e-05,0.00139069377560383,10881,16806,14047,26549,20126,14000,20407,20863,16893,16637,23661,12943
"Lin28a",4403.12849776099,-0.636188584772376,0.229506018085235,4.26116981883588e-05,0.00254112744020929,3672,3701,3257,6405,6547,2628,6162,4674,4983,3576,5457,2205
"Gm42325",33.0663171520877,-0.855634299751738,0.599209782244403,0.000665441544540011,0.0183406275601597,17,24,12,48,59,26,51,16,32,15,78,21
"Camk2n1",21443.403840129,-0.493742621874788,0.17875992796146,9.68749124448582e-05,0.00467083649955764,7560,30070,28838,52294,10940,6185,9869,8454,8381,34420,49413,23257
"Ubxn10",125.218520610678,-0.916096376104604,0.220044300351988,2.33706667373193e-07,4.33313407370571e-05,54,166,98,265,127,46,132,80,94,133,240,109
"Pla2g5",1052.09328986237,-1.55795153273034,0.285809763676894,1.23848898374279e-09,6.82675211444165e-07,305,1637,566,2862,888,193,697,222,489,1223,3398,699
"Arhgef10l",9680.90470955867,-0.455522946291611,0.205208978717854,0.000549002494339802,0.0162745724884597,5611,11225,7847,17923,8742,5189,8781,7516,6747,15529,17251,7861
"Padi2",1603.085830358,-0.736121009286125,0.341016216874994,0.000191576677086234,0.00766118888073284,1094,1812,1184,2643,2190,687,1986,1386,1735,1717,2413,621
"Gm34375",793.69608287646,-0.513142172612399,0.264157005888555,0.000737027109730234,0.0196719374796313,557,712,496,1153,1282,502,1030,538,826,922,1171,440
"Mfap2",3149.00628503263,1.16147630945735,0.366510487705556,9.51171471606682e-06,0.000791801720955848,2232,1451,4122,2416,1019,6730,1648,4844,1365,4803,1740,6547
"Clcnka",7.2709328643159,-0.520832478147635,0.783497041168302,0.00256110444464088,0.0457789002177482,2,15,0,16,6,7,4,10,10,2,11,4
"Hspb7",80.7674973410244,1.84007689464996,0.429375474968915,7.72270795468036e-08,1.76971492961467e-05,143,20,156,56,8,102,38,160,18,162,22,126
"Fblim1",85.5455559814367,0.6938760604643,0.336742971517812,0.000272358333231483,0.00983141275443555,46,58,154,114,34,40,53,95,30,194,87,181
"Gm13043",23.3521637488653,-0.31533658210828,0.930856807118152,0.0010773854414975,0.025699738104493,0,9,0,92,45,12,51,6,70,0,0,0
"Gm13040",23.5529818889835,-4.17591921027867,2.32687571499704,1.85784862553832e-06,0.000226891153999126,0,9,0,90,46,12,50,6,70,0,4,0
"Gm13057",20.6068972069155,-4.21475080261505,2.26237378981571,1.72129803040787e-06,0.000212762868667688,0,9,0,82,39,10,42,5,60,0,5,0
"Pramel20",17.0174221235609,-1.65543453246911,2.13181663932585,4.47393028318376e-05,0.00265249442225386,0,9,0,63,37,8,37,3,49,0,0,0
"Dhrs3",188.582898108152,1.05366079086654,0.595605211723874,0.000228841287599914,0.0086751265066919,2,115,969,230,0,8,4,10,4,287,201,508
"Zfp981",116.219924730276,1.28120787631162,1.38494083457362,0.000194173791232702,0.00773471576599795,167,0,87,22,34,426,20,156,20,42,15,405
"Cenps",3841.93985255989,-0.360396042340871,0.158495920452466,0.00105780743800109,0.0253513310200143,3105,3573,3297,5823,3693,2894,4036,3952,3176,4923,5783,2929
"Pik3cd",6959.06305190635,-0.350181809352906,0.134136125776681,0.000480131057397465,0.0147919530447452,5784,6868,5991,10757,6712,4705,7074,6813,5633,8821,10048,6210
"Slc25a33",21080.2312483021,-0.822279686937261,0.205758207410444,3.79558908782664e-07,6.61632815779695e-05,9536,28081,16343,48998,14980,9237,15636,11039,12174,33525,46386,18143
"Gpr157",190.187078564332,0.71465304944906,0.380732337571295,0.000408454784894409,0.0131307651556966,178,110,376,163,151,151,185,329,98,257,123,221
"Per3",1259.46346756,0.449233820253042,0.20580733254421,0.000629511516795712,0.0177823925000672,1309,832,1428,1377,1146,1187,1104,1655,1019,1456,867,2015
"Nol9",15088.2990577588,-0.275462454573896,0.123694641935589,0.00254931917430444,0.0456482568568385,13015,11519,12139,19591,17633,14526,18196,19994,14150,15038,17047,11015
"Icmt",24238.6059931367,-0.37310010900434,0.140908383905716,0.000356862202948877,0.0120300902961031,17579,19802,17524,33143,28519,23058,29851,29377,23913,25424,29451,17957
"A430005L14Rik",4627.15499535258,-0.387251668539321,0.17164279969196,0.000872683700564638,0.022501117665001,3251,4583,4051,7500,4323,3580,4307,4660,3639,6306,7324,3504
"Tprgl",10701.2992525,-0.370901981327222,0.159029780087614,0.000834764343347514,0.0217523227430512,6434,10145,9192,16977,10531,9155,10635,11351,8614,12271,16342,9923
"Nadk",31392.7536671818,-0.342850517742307,0.169068053801261,0.0022012445045285,0.0416073972843918,18678,28762,26556,48824,31148,29527,32473,33592,26668,34665,46089,28185
"Vwa1",253.676943968208,-0.502325352551974,0.364555085013086,0.00263647247975957,0.0469204679098572,94,266,163,433,275,242,320,154,220,181,476,263
"Noc2l",52610.7164674937,-0.392677119410787,0.180951803287474,0.00102257501171133,0.0248871328924255,31608,46975,39411,76988,57543,50825,60318,57488,47778,56497,74841,43098
"Gm40262",42.825387102273,0.741386406336084,0.512143053356034,0.000937301971308182,0.0235092377390515,61,20,64,22,36,33,47,87,34,41,18,57
"Abcb1a",3098.00383971178,0.909366914501593,0.204095661992983,6.50989503903479e-08,1.5438291781525e-05,5081,1581,3318,2522,1761,4110,2434,4809,1952,3975,1672,4623
"Cacna2d1",5482.44745553282,0.530496872631285,0.207369117267452,0.000135397501860578,0.00591313072900749,8204,2881,5305,4055,5124,6219,6123,9588,5398,5276,2568,5440
"Hgf",334.359434410759,0.899419257491263,1.42902254217055,0.000309916433892464,0.0108046934516868,126,11,622,10,18,224,28,3253,26,32,0,118
"Sema3c",4032.05029934276,1.06338437506608,0.245690633686975,1.8350866650449e-07,3.67910086845446e-05,7077,1551,3032,2376,2562,7517,3105,6552,2675,4473,1820,6095
"Gm35602",40.4370123270825,-0.636910817546221,0.493812592751724,0.00174574985642227,0.0355689993224098,29,39,25,55,53,40,85,40,27,20,58,17
"Gm9899",545.25508365972,1.13833937311263,0.22152083630893,6.53889919674883e-09,2.66254698811776e-06,784,255,475,304,353,1020,430,896,337,788,243,757
"Gm52771",94.7739838969698,0.49578242526168,0.345985729321889,0.00245040197976555,0.0446612586035018,163,38,104,76,77,134,87,147,88,77,39,110
"Fgfr3",463.702350419386,0.772165858784066,0.249487814004821,1.11186315333943e-05,0.000872171115859911,559,306,432,415,268,532,318,600,294,959,320,743
"Zfyve28",1984.09572185764,-0.684086732517794,0.175618955776592,6.13386903395832e-07,9.54177020377605e-05,1518,2109,1157,3207,2084,1621,2259,1668,1812,2176,2910,1681
"Sh3tc1",269.246126341187,1.12359124115389,0.257447176890197,1.84000141496619e-07,3.67910086845446e-05,166,175,350,330,95,166,133,191,124,863,227,625
"Cpeb2",4519.01790670379,0.621977100548859,0.216954720060185,3.34071614236891e-05,0.00212255158017489,7508,1781,3082,2984,4992,6663,5415,7655,4497,3767,1568,4322
"Nwd2",537.581029555781,-0.65544528310154,0.245930971415665,5.54430642263031e-05,0.0030979761503985,537,258,128,370,1074,755,1007,700,793,189,292,215
"Limch1",14842.7679784999,-0.465765587530289,0.14081421026786,2.19781657681425e-05,0.00151947352827548,11911,12299,10348,20213,19766,10453,20654,18466,17009,11931,15713,11020
"Phox2b",28671.9273232097,-0.613985580345314,0.131598062982333,2.53443182299992e-08,7.38424814715478e-06,33580,10749,9210,17456,53788,36137,52706,48662,42662,9776,15258,8622
"Gm52816",9.90965194556648,0.634663542057189,1.06663193266095,0.000978483770518583,0.0241308059246995,18,0,15,3,2,6,13,22,8,4,0,30
"Gm32304",26.988080295755,2.3102618961766,0.969009104527709,6.09540948432828e-06,0.000554981591218193,55,2,34,0,13,54,22,80,14,14,6,32
"Aasdh",2125.53948506462,0.328373558213543,0.133612045136306,0.000876317073578848,0.0225094291128975,1986,1544,2642,2687,1729,1934,1786,2553,1571,2750,1908,3028
"Spink2",24.8511348165672,-0.819848024272276,0.751959580974404,0.000938576335646759,0.0235092377390515,29,27,10,44,44,3,30,39,29,8,32,5
"Tmprss11e",23.8557668794511,0.610336769355546,0.627052600095798,0.00250167145837654,0.0451918418012307,33,10,27,3,13,53,20,48,20,16,7,34
"Slc4a4",4230.3363326904,-0.814836749595518,0.333491716579276,7.84658376612149e-05,0.00402088130427256,3768,2877,2080,4811,8334,1904,7584,5634,6477,1988,3610,1348
"Pf4",89.9094604236898,2.09358341067156,0.70970625601991,2.34576407271389e-06,0.000274953208408045,68,34,201,44,12,184,26,108,30,124,6,263
"LOC105246914",58.3271029925345,1.04558922299638,0.72539276587808,0.000347665698469902,0.011897050201835,42,30,108,53,16,96,10,65,26,104,6,167
"Gm6346",8.34216571927387,-0.590113934619239,1.20714744345287,0.000592669645646979,0.0170246442577044,0,7,0,24,19,6,22,4,18,0,0,0
"Pramel40",8.72553644379119,-0.598572962997975,1.22203286287971,0.000562287538986337,0.0164531626364797,0,6,0,27,22,6,24,5,16,0,0,0
"Gm6468",9.57783176040903,-0.757718341649068,1.40584053665332,0.000323605867913416,0.0112035344054037,0,8,0,29,24,6,29,4,16,0,0,0
"Gm6348",7.6294965151408,-0.65733359502363,1.30707366211241,0.00042590059787454,0.0134612565308186,0,9,0,28,14,6,18,4,14,0,0,0
"Mapk10",16813.2857413466,-0.420757755586916,0.21746814627728,0.00138444753228388,0.0303937647157478,10695,13299,10414,22675,23423,15943,24904,18110,21134,9718,17608,14280
"Sparcl1",2474.09580438776,-0.640374222426869,0.180940622627393,2.96447385874016e-06,0.00031989653094712,2133,2404,1463,3738,3194,1819,3129,1896,2823,2482,3062,1755
"Gm33474",27.0492480011109,0.646884578122703,0.709347418393921,0.00196157825953986,0.03831083367728,44,6,52,16,23,54,18,20,6,14,8,62
"Miat",44.8970165950071,-0.717372910309594,0.42922783054967,0.000649885100041328,0.0181071128624903,16,54,29,82,68,29,76,30,36,30,64,31
"Crybb3",41.4460604973495,0.58999123243441,0.574277840091205,0.00279201358201946,0.0490466124076545,50,20,21,27,42,43,28,23,28,126,22,87
"Oasl2",1337.68605735718,-0.300445750687928,0.137751450752026,0.00227752547246771,0.0424978334958637,733,1410,1424,2505,1083,903,1060,1080,950,1936,2181,1332
"Sdsl",2542.02834733402,1.01208012930702,0.370247709038089,3.14247114177334e-05,0.00203462536306245,2479,1347,2430,2228,910,4784,1251,2465,1007,6327,1659,4869
"Oas1g",1051.01587745837,-1.01916980007118,0.270998603034382,1.39292563166875e-06,0.000179802014290406,547,1015,566,1771,1261,677,1350,865,950,1172,2167,572
"Oas1a",2091.48922424094,-1.24095313394606,0.311170812130703,8.3366187829697e-07,0.000118898839215851,815,2204,1056,3698,2782,1003,2738,1685,1932,2244,4703,843
"Adam1a",616.506543917475,0.408797806418774,0.24525542269298,0.00264986354450723,0.0470419743253249,843,328,726,541,539,615,709,1073,570,551,320,660
"Pptc7",7048.36560299227,-0.239856979293966,0.0923780641955121,0.0012611296994838,0.0287061832823348,6883,5679,5597,8889,8110,6926,8552,8763,6700,6678,6932,5767
"Rad9b",490.663206840575,0.626732865224856,0.26973599289169,0.000164536384259884,0.00686241218196386,404,316,837,536,317,374,344,618,321,605,447,922
"A930024E05Rik",30.2736445120754,0.633359544628437,0.479892922902369,0.00168766600398726,0.0347325410205046,34,14,48,24,15,41,23,53,24,36,14,44
"Rhof",388.498267629943,0.406106362089774,0.247237437122821,0.00283554495105359,0.0495552178892356,446,214,412,347,362,382,345,702,363,365,246,550
"Ddx55",1272.5724513884,0.330421027049595,0.115733374900515,0.000277054860283298,0.00993063949996111,1311,886,1453,1457,1057,1311,1190,1689,1052,1727,1029,1424
"Asl",52413.4761273688,-0.524958280183549,0.380753876322302,0.00236407436675971,0.043599101694501,33390,52667,20715,88766,63247,37010,56993,27872,45010,80043,107598,32315
"Limk1",41030.8809699531,-0.39653524611691,0.145028461370319,0.000229802343826595,0.00867929407841371,29121,40399,29696,63028,41412,35453,47147,38190,37737,51897,53813,34155
"Eln",3452.50838941107,1.16162302347563,0.450623616158371,3.96606745700006e-05,0.00240023577998564,4164,1569,2462,2720,1130,7012,2151,3391,1603,8325,1404,7013
"Hip1",25824.3080540568,-0.338617487607007,0.121315590813268,0.000314571647087859,0.0109482743043633,22776,15867,13208,27091,37384,29421,40856,33575,32433,20328,21401,16009
"Ywhag",122959.150589104,-0.30497009631603,0.134152509290382,0.00173770791180132,0.0355250330761708,83577,127798,110713,218797,100347,96888,109287,97506,85043,179389,186939,125328
"Gm31160",23.452058381944,0.644652796702061,0.71535165623129,0.0019629723556145,0.03831083367728,38,6,14,16,10,56,10,16,2,70,6,50
"Pcolce",1704.26147541615,1.55648199768088,0.329968791428217,3.93406873189917e-08,1.04201729593615e-05,2436,783,1698,1204,387,2431,757,2218,683,5520,668,2769
"Sap25",577.451292263297,0.377386147792364,0.194965823049014,0.00197375103681843,0.0383743111495824,732,319,430,479,595,731,585,880,612,612,316,688
"Zfp157",2415.86055051027,0.642936666563819,0.300619088671188,0.000256667786232371,0.00939809605064488,4476,1201,2017,1948,1977,2976,2147,2861,1878,3022,1228,3505
"Gpr146",679.660291366978,1.96654054095411,0.459218147287872,4.63768491487681e-08,1.18231979798641e-05,1025,273,584,443,94,765,167,636,186,2883,180,1516
"Rbak",3599.61636767422,0.548280755451143,0.229248679029493,0.000193724834604652,0.00773193346724439,4557,2076,3785,3021,3224,4332,3427,6036,3272,3465,1794,4625
"Grid2ip",8676.74167075591,0.482772494389649,0.178252579959864,0.000122705367220344,0.00551228186004168,10003,5306,8402,8025,8487,8062,8381,13168,8726,10654,5420,11022
"Tmem130",10.742765678843,-0.392957733222628,0.820812621847685,0.00279670450426549,0.0490867369746082,0,30,2,34,6,4,28,4,17,2,0,0
"Gpr12",279.317523783471,0.425402238009847,0.248931691295875,0.00215575308009916,0.0409753812382314,375,140,300,223,301,244,235,548,246,329,183,289
